"camis","dba","boro","building","street","zipcode","phone","cuisine_description","inspection_date","action","violation_code","violation_description","critical_flag","score","grade","grade_date","record_date","inspection_type","latitude","longitude","community_board","council_district","census_tract","bin","bbl","nta","location"
"50095339","QDOBA MEXICAN GRILL","Queens","61-40","188 STREET","11365","5167671472","Mexican","2025-11-10T00:00:00.000","Violations were cited in the following area(s).","10B","Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.","Not Critical","32",,,"2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.73924626031","-73.786183522604","408","23","134700","4439482","4070750001","QN41","POINT (-73.786183522604 40.73924626031)"
"41603186","BRUNO'S RESTAURANT","Queens","158-22","CROSSBAY BOULEVARD","11414","7183227866","Italian","2025-11-10T00:00:00.000","Violations were cited in the following area(s).","10B","Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.","Not Critical","12","A","2025-11-10T00:00:00.000","2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.660325798828","-73.840170575255","410","32","089200","4293045","4139910012","QN57","POINT (-73.840170575255 40.660325798828)"
"50012335","THE BAO","Manhattan","13","SAINT MARKS PLACE","10003","2123889238","Chinese","2025-11-10T00:00:00.000","Violations were cited in the following area(s).","10H","Single service article not provided. Single service article reused or not protected from contamination when transported, stored, dispensed. Drinking straws not completely enclosed in wrapper or dispensed from a sanitary device.","Not Critical","10","A","2025-11-10T00:00:00.000","2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.72918505831","-73.989042368633","103","02","003800","1075651","1004640152","MN22","POINT (-73.989042368633 40.72918505831)"
"50116017","SPICE UP SWEETS AND RESTAURANT","Bronx","2160","WESTCHESTER AVENUE","10462","3477205475","Bangladeshi","2025-11-10T00:00:00.000","Violations were cited in the following area(s).","02H","After cooking or removal from hot holding, TCS food not cooled by an approved method whereby the internal temperature is reduced from 140 °F to 70 °F or less within 2 hours, and from 70 °F to 41 °F or less within 4 additional hours.","Critical","36",,,"2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.834094202167","-73.852537015068","209","18","009200","2026604","2038140039","BX59","POINT (-73.852537015068 40.834094202167)"
"50161095","FOUR SEASON JOYFUL","Brooklyn","55","DRIGGS AVENUE","11222","7813253423","Asian/Asian Fusion","2025-11-10T00:00:00.000","Violations were cited in the following area(s).","03A","Food, prohibited, from unapproved or unknown source, home canned or home prepared. Animal slaughtered, butchered or dressed (eviscerated, skinned) in establishment. Reduced Oxygen Packaged (ROP) fish not frozen before processing. ROP food prepared on premises transported to another site.","Critical","46","Z","2025-11-10T00:00:00.000","2025-11-27T06:00:13.000","Pre-permit (Operational) / Re-inspection","40.723373463798","-73.941006415539","301","33","059100","3067776","3027060012","BK76","POINT (-73.941006415539 40.723373463798)"
"50056245","MING KEE KITCHEN","Manhattan","237","GRAND ST STORE B","10002","2122192282","Chinese","2025-11-10T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Critical","36",,,"2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.718395779471","-73.994664569268","103","01","001600","1003931","1003040016","MN27","POINT (-73.994664569268 40.718395779471)"
"50143347","GUAC TIME","Queens","185-18","HILLSIDE AVENUE","11432","9178604544","Mexican","2025-11-10T00:00:00.000","Violations were cited in the following area(s).","10H","Single service article not provided. Single service article reused or not protected from contamination when transported, stored, dispensed. Drinking straws not completely enclosed in wrapper or dispensed from a sanitary device.","Not Critical","21",,,"2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.714308691217","-73.776859734144","412","23","048000","4212799","4099330028","QN61","POINT (-73.776859734144 40.714308691217)"
"50006537","ABSOLUTE COFFEE","Brooklyn","327","ATLANTIC AVENUE","11201","3478670840","Coffee/Tea","2025-11-10T00:00:00.000","Violations were cited in the following area(s).","08B","Garbage receptacle not pest or water resistant, with tight-fitting lids, and covered except while in active use. Garbage receptacle and cover not cleaned after emptying and prior to reuse. Garbage, refuse and other solid and liquid waste not collected, stored, removed and disposed of so as to prevent a nuisance.","Not Critical","2","A","2025-11-10T00:00:00.000","2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.688103967162","-73.987844804044","302","33","004300","3000636","3001760040","BK38","POINT (-73.987844804044 40.688103967162)"
"50161095","FOUR SEASON JOYFUL","Brooklyn","55","DRIGGS AVENUE","11222","7813253423","Asian/Asian Fusion","2025-11-10T00:00:00.000","Violations were cited in the following area(s).","06C","Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.","Critical","46","Z","2025-11-10T00:00:00.000","2025-11-27T06:00:13.000","Pre-permit (Operational) / Re-inspection","40.723373463798","-73.941006415539","301","33","059100","3067776","3027060012","BK76","POINT (-73.941006415539 40.723373463798)"
"50056245","MING KEE KITCHEN","Manhattan","237","GRAND ST STORE B","10002","2122192282","Chinese","2025-11-10T00:00:00.000","Violations were cited in the following area(s).","03A","Food, prohibited, from unapproved or unknown source, home canned or home prepared. Animal slaughtered, butchered or dressed (eviscerated, skinned) in establishment. Reduced Oxygen Packaged (ROP) fish not frozen before processing. ROP food prepared on premises transported to another site.","Critical","36",,,"2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.718395779471","-73.994664569268","103","01","001600","1003931","1003040016","MN27","POINT (-73.994664569268 40.718395779471)"
"50088045","KING CRAB HOUSE","Queens","135-11","40 ROAD","11354","9296668864","Chinese","2025-11-10T00:00:00.000","Violations were cited in the following area(s).","09B","Thawing procedure improper.","Not Critical","58","Z","2025-11-10T00:00:00.000","2025-11-27T06:00:13.000","Cycle Inspection / Re-inspection","40.758862489181","-73.830132981384","407","20","087100","4534330","4050367501","QN22","POINT (-73.830132981384 40.758862489181)"
"50147661","JUST SALAD","Queens","22-17","31 STREET","11105","7323004245","Salads","2025-11-10T00:00:00.000","Violations were cited in the following area(s).","10B","Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.","Not Critical","11","A","2025-11-10T00:00:00.000","2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.775798342288","-73.911082233475","401","22","011500","4620816","4008330024","QN72","POINT (-73.911082233475 40.775798342288)"
"50044856","HOT BAGELS","Brooklyn","4706","AVENUE N","11234","7182529440","Bagels/Pretzels","2025-11-10T00:00:00.000","Violations were cited in the following area(s).","02G","Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.","Critical","31",,,"2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.618766310386","-73.929601468227","318","46","067400","3220867","3078920042","BK58","POINT (-73.929601468227 40.618766310386)"
"50160747","APOLLO BAGELS","Brooklyn","133","NORTH    7 STREET","11249","3038275620","Bagels/Pretzels","2025-11-10T00:00:00.000","Violations were cited in the following area(s).","08B","Garbage receptacle not pest or water resistant, with tight-fitting lids, and covered except while in active use. Garbage receptacle and cover not cleaned after emptying and prior to reuse. Garbage, refuse and other solid and liquid waste not collected, stored, removed and disposed of so as to prevent a nuisance.","Not Critical","10","A","2025-11-10T00:00:00.000","2025-11-27T06:00:13.000","Cycle Inspection / Re-inspection","40.718349985247","-73.958546724462","301","33","055300","3397614","3023197501","BK73","POINT (-73.958546724462 40.718349985247)"
"50166910","YOSSIS BAKERY","Brooklyn","5719","18 AVENUE","11204","7182347629","Jewish/Kosher","2025-11-10T00:00:00.000","Violations were cited in the following area(s).","04N","Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.","Critical","108",,,"2025-11-27T06:00:13.000","Pre-permit (Non-operational) / Initial Inspection","40.623587681818","-73.985680800924","312","44","046800","3336282","3054940002","BK88","POINT (-73.985680800924 40.623587681818)"
"50012178","LUCKY STAR","Bronx","145","WEST KINGSBRIDGE ROAD","10468","7188847188","Chinese","2025-11-10T00:00:00.000","Violations were cited in the following area(s).","08A","Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.","Not Critical","41",,,"2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.86944838862","-73.90355882982","208","14","026701","2015290","2032480143","BX28","POINT (-73.90355882982 40.86944838862)"
"50072230","AKINO","Queens","82-80","BROADWAY","11373","7187798280","Japanese","2025-11-10T00:00:00.000","Violations were cited in the following area(s).","06D","Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.","Critical","35","Z","2025-11-10T00:00:00.000","2025-11-27T06:00:13.000","Cycle Inspection / Re-inspection","40.741494063364","-73.880562364948","404","25","048500","4439095","4015350095","QN50","POINT (-73.880562364948 40.741494063364)"
"50088045","KING CRAB HOUSE","Queens","135-11","40 ROAD","11354","9296668864","Chinese","2025-11-10T00:00:00.000","Violations were cited in the following area(s).","08A","Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.","Not Critical","58","Z","2025-11-10T00:00:00.000","2025-11-27T06:00:13.000","Cycle Inspection / Re-inspection","40.758862489181","-73.830132981384","407","20","087100","4534330","4050367501","QN22","POINT (-73.830132981384 40.758862489181)"
"41611854","DUNKIN","Queens","80-00","UTOPIA PARKWAY","11432","7189907381","Donuts","2025-11-10T00:00:00.000","Violations were cited in the following area(s).","10E","Accurate thermometer not provided or properly located in refrigerated, cold storage or hot holding equipment","Not Critical","7","A","2025-11-10T00:00:00.000","2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.722181430104","-73.790333193132","408","24","126700","4462481","4070210001","QN38","POINT (-73.790333193132 40.722181430104)"
"50116017","SPICE UP SWEETS AND RESTAURANT","Bronx","2160","WESTCHESTER AVENUE","10462","3477205475","Bangladeshi","2025-11-10T00:00:00.000","Violations were cited in the following area(s).","06A","Personal cleanliness is inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn where required. Jewelry worn on hands or arms. Fingernail polish worn or fingernails not kept clean and trimmed.","Critical","36",,,"2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.834094202167","-73.852537015068","209","18","009200","2026604","2038140039","BX59","POINT (-73.852537015068 40.834094202167)"
